9811.085900 8452.729945
9522.297252 9161.950680
9430.512744 9162.729121
9502.523741 9201.282537
9586.369619 9189.303880
9847.516650 9350.039866
9526.622519 9489.108245
9033.663403 9835.957382
8843.178050 9672.769294
8895.531883 9455.016311
8871.970148 9332.725391
8332.385420 9253.765512
8155.489950 9260.675427
8077.245200 9190.264740
7784.627335 9363.491945
7616.124445 9635.047521
7472.771242 9341.811402
7389.593826 9324.845979
7437.270711 9225.720190
7186.663229 9245.395120
6842.185253 9109.720308
6538.799180 9165.226775
6576.430451 9470.009650
6565.636530 9674.051385
6572.009091 9952.999460
6390.091947 9656.815813
6302.431569 9235.127172
6673.405085 8790.094363
6573.040395 8586.763259
6553.681067 8575.552124
6259.641082 8361.037475
6859.863646 8097.852961
6587.466345 7617.778078
6394.583455 7597.348419
6377.709688 7593.235908
6357.117280 7172.969294
6384.094309 7003.396087
6504.907201 6875.270958
6987.130096 6819.217353
6799.037548 6451.339646
6739.364963 6376.401529
6739.960651 6293.593159
7144.316555 6352.039206
7293.600681 6386.541466
7478.092964 6289.099313
7559.454980 5997.065453
7113.548716 6112.411821
7003.011362 5678.310858
6765.539640 5963.405089
6465.201833 5926.918972
6407.663308 5972.797603
6189.253803 5961.962271
5766.905158 5932.114551
5904.071120 6175.821850
6091.058620 6271.578863
6184.467765 6426.925271
5968.990073 6456.014829
5610.073528 6445.198416
5361.145728 6679.083210
5125.353641 6677.237608
5161.385678 6246.581588
4773.970519 6288.709248
4618.477837 6485.451244
4714.834292 5925.399189
4944.068801 5525.684108
4981.439265 5761.995481
5024.012674 5788.125170
5265.225524 5822.501432
5607.845120 5544.481629
5786.348472 5298.992193
6097.291147 5257.471155
6375.522677 5242.871901
6683.255498 5288.848465
6668.803346 4972.585191
6754.759805 4829.502797
7009.103488 5181.506698
7494.431603 4801.555013
7379.385055 4628.522496
6920.764422 4425.602352
6844.450169 3831.883312
6399.788166 3540.486797
5950.452567 3619.168412
6410.805963 4319.534183
6376.563667 4521.223872
6031.088264 4924.217181
5845.851687 4763.546672
5794.299941 4525.758459
5826.822513 4467.425218
5575.606127 4261.993759
5564.437553 4165.012806
5394.134179 4066.150549
5185.148751 4007.090476
4565.141762 4343.980953
4606.516512 4716.387999
3937.460908 4964.309630
3647.844728 5134.009102
3471.963025 5325.141463
3335.692321 5367.424942
3590.953687 5524.850225
3449.429550 5984.812996
3879.961327 5961.913297
4124.825967 6119.807221
3943.271597 6588.311636
4139.837396 6959.837911
3945.212920 7060.667322
3621.543312 7188.672338
3503.601786 6866.699083
3415.396937 6924.634612
3214.775446 6679.601589
3017.631016 6571.199091
2581.116726 6835.739974
2928.855597 7082.624504
3054.080062 7374.077308
2842.934031 7385.343149
2925.167844 7713.576978
3352.227557 7682.295948
3752.069764 7602.487364
3838.319394 7742.734946
3984.366667 8147.668963
3571.930571 8782.776961
4002.286221 8915.294520
4273.277206 9344.946467
4376.375966 9318.350563
4395.599195 9239.697889
4401.045276 8800.752363
4385.617978 8505.864459
4636.621510 8489.421629
4658.347720 8285.463195
4614.204734 8196.772802
4877.207016 7952.312659
4577.156084 7808.683542
4759.473537 7572.817908
4954.440666 7604.752284
5267.449792 7699.138363
5308.079880 7572.938324
5733.186284 7555.808354
5786.125742 7364.618819
6014.267442 7706.858803
5737.211819 8129.470133
5310.327618 8213.307838
5129.323944 8391.122347
5268.301868 8480.000975
5329.598372 8439.096319
5769.711126 8776.137782
5523.163958 9195.908922
5514.429312 9334.200225
5106.859712 9714.657096
4935.829870 9727.750239
4773.614227 9951.648479
3563.830244 9979.698951
3042.951498 9922.284614
3123.434756 9432.220882
3248.070000 9318.952937
2972.884524 9049.324714
3042.854538 8887.233254
3257.114479 8694.397858
3363.511257 8476.844359
3442.509581 8149.086655
2887.516135 8086.167736
2574.689003 7782.573312
2336.562100 8298.082998
2604.969424 8773.839278
2289.681710 8933.724146
2440.687219 9123.905417
2331.188862 9265.757948
2382.799542 9706.341317
2072.566693 9941.959726
1733.006300 9377.138777
1696.070862 9068.039339
1476.600148 8810.621695
1129.642847 8612.650115
1144.590313 8806.831743
928.584012 9615.651737
745.298006 9501.040317
697.552762 9493.270754
560.221775 9252.196266
90.734353 9236.922632
41.616089 9230.691273
28.277938 9007.718116
161.774759 8451.228779
841.846443 7802.505157
964.041204 7876.423759
1254.749047 7934.703882
1372.315768 8041.767542
1639.680034 8300.118338
1958.978750 7774.102393
2145.239912 7592.084248
1641.019337 7450.713891
1523.897919 7321.485159
1211.431618 6857.857917
1097.326899 6746.052437
635.605972 6857.217921
354.209067 7478.028670
174.566032 7175.967492
54.348903 6497.865495
741.609699 6330.721935
1078.482820 6472.073820
1369.561027 6598.776098
1804.212384 6841.784388
1840.252938 6667.070965
1922.138460 6632.269270
2009.468741 6617.915787
2236.564132 6511.320824
2604.448419 6496.589643
2641.718785 6335.848354
2627.845752 6043.787718
2777.747108 5539.699558
2800.420133 5461.068780
2666.657494 5397.603407
2460.712056 5767.210278
2106.915611 6065.421694
1980.205882 6124.420038
1876.164121 6189.583338
1416.025554 6069.688763
1191.112809 5896.367084
588.604934 5608.717685
732.356585 5143.821805
525.292624 5215.633798
356.664383 5235.483751
382.648357 5149.359533
50.762030 4872.541630
491.624600 4491.051121
347.163552 4318.435129
189.107549 3438.413797
812.650351 3779.971499
995.592964 3828.959327
1112.756320 3616.009077
1382.384538 3604.426046
1631.314993 3916.902306
1566.790893 4009.443942
1439.819984 4130.778315
1262.218813 4619.490669
1126.479405 4898.100018
1571.391831 5034.609849
2057.141942 5226.286610
2219.175385 5069.146541
2191.360575 4775.512309
2108.829195 4738.939775
1909.835484 4836.483507
1837.653453 4580.389864
1730.646548 4479.815264
1882.010420 4364.969970
2003.523587 4011.876515
1789.866426 3597.858480
1811.612133 3413.544709
1421.185742 2946.013009
1553.363810 2928.891127
1627.567435 2739.111689
1840.662245 2822.837603
1875.331095 2762.346721
1997.238408 2877.363988
2443.269870 3260.134632
2833.147460 3524.583473
2309.959513 3857.482352
2470.325391 4067.665741
3082.468553 4337.584201
3156.580312 4340.085687
3318.457945 4023.787749
3439.594448 3599.422389
3802.146736 3821.671463
3987.754823 3667.963326
4430.426357 3787.104834
4779.608797 3601.051156
4960.744202 3349.716907
4819.358231 3049.556833
4433.388586 2690.223606
4365.849101 2931.773729
4009.853515 3071.683488
3942.387502 2721.893002
3635.982966 2882.695204
3052.388166 2615.703215
3287.770433 2314.279523
3992.998974 2115.654658
4052.673468 1934.926609
3735.558397 1990.027331
3471.158731 1846.224676
3296.420785 1897.509821
2931.714767 1845.774321
3081.565501 2210.093645
2924.317463 2244.154817
2941.603620 2322.615386
2748.965385 2393.207779
2502.103021 2562.278864
2226.023680 2197.878357
1762.106564 2400.623724
1782.075098 2219.655422
1671.653507 2029.769794
1266.692426 2275.518841
844.109953 2448.583042
163.005716 2428.867706
699.063978 2046.550863
519.388188 1578.071286
700.902040 988.374213
587.232434 742.604300
515.082861 534.222955
626.739492 471.826061
439.153044 238.631992
11.254796 57.091420
641.713208 200.230489
1528.758021 328.926505
1754.131057 447.294698
1512.299851 725.450106
1297.904468 1088.088020
1031.711884 1260.753391
934.804772 1349.024117
1014.541542 1572.750933
1390.008080 1439.416302
1608.244228 1199.893212
2441.486126 1361.705098
2842.892810 767.533766
2936.780687 1146.678138
3011.688587 1260.799133
3129.895461 1055.763020
3313.858203 911.485795
3818.876517 974.905747
3414.823740 501.678852
4107.879379 54.085483
4345.132957 32.314598
4577.017373 630.958383
4674.708748 782.578821
4985.254824 1212.587837
5385.565164 1483.419380
5328.459900 1547.237617
5270.749566 1771.329805
4874.268651 1572.721168
4526.498306 1601.618962
4705.642101 1669.546078
4765.846550 1698.202678
4858.657613 1924.857959
5177.147214 2078.435911
4824.906567 2158.249590
4817.333540 2254.909120
4470.335792 2261.066252
4690.500058 2569.690516
4758.056311 2729.871214
4797.771403 2703.205032
4959.773964 2910.532860
6126.398326 2960.316177
6195.964839 2810.594124
6088.828596 2589.061196
5835.702981 2654.613230
5844.885006 2444.127357
5636.174379 2426.258387
5824.496283 2108.631522
5661.644943 1907.092138
5870.112048 1688.371669
5938.921792 1803.722657
6261.251399 1762.387860
6221.666106 1910.276684
6294.797033 2291.369798
6497.069861 2480.441184
6531.303323 2572.654822
6665.565910 2887.777753
6533.049432 3132.295517
6540.286344 3239.832447
6736.481621 3238.516521
6978.482230 3119.504723
7006.199647 3168.671375
6997.871616 3276.161167
7031.862474 3328.920465
7307.293456 3283.744381
7497.708824 3686.635417
7892.437199 3742.008383
8079.592589 3873.225420
8143.514189 3846.584081
8299.390435 3943.883769
8401.877172 3943.829268
