4382.417665 8602.173630 1818.000000
4389.904395 8537.845052 514.000000
4385.617978 8505.864459 291.000000
4234.950437 8592.416690 1671.000000
4213.908959 8663.266566 1846.000000
4379.416422 8805.964551 819.000000
4401.045276 8800.752363 42.000000
4401.566263 8767.480775 1463.000000
4618.898986 8822.420434 1396.000000
4738.045314 9140.598336 1513.000000
4547.968434 9272.438674 1233.000000
4627.198900 9438.625616 789.000000
4690.353896 9384.561330 1783.000000
4808.260708 9394.539194 1437.000000
4912.400802 9457.599558 1662.000000
4825.254267 9508.934878 1289.000000
4733.446755 9559.379522 1204.000000
4773.614227 9951.648479 285.000000
4887.331047 9937.739172 982.000000
4935.829870 9727.750239 19.000000
4964.301849 9752.152148 1095.000000
5000.650061 9759.340184 1182.000000
5106.859712 9714.657096 112.000000
5322.183317 9935.277160 724.000000
5948.877081 9834.969803 1033.000000
6138.072394 9901.645472 882.000000
6445.122052 9849.796388 603.000000
6572.009091 9952.999460 261.000000
6721.779907 9750.399785 1882.000000
7245.620674 9685.493959 1947.000000
7265.745996 9675.683500 1049.000000
7450.082664 9700.420862 523.000000
7616.124445 9635.047521 301.000000
7690.744860 9895.413127 650.000000
8117.088712 9758.074805 1580.000000
8410.399504 9956.204900 865.000000
8428.541635 9892.583201 1943.000000
8510.073814 9790.517581 1718.000000
8561.413078 9873.320213 1950.000000
8640.158772 9978.745873 1330.000000
8790.125860 9866.436822 511.000000
8954.351251 9911.517990 1955.000000
9033.663403 9835.957382 102.000000
9073.095787 9668.683894 1357.000000
8843.178050 9672.769294 297.000000
8895.531883 9455.016311 358.000000
8871.970148 9332.725391 317.000000
8800.204293 9096.381552 1936.000000
8568.257582 9095.119112 568.000000
8571.593412 8659.265851 1346.000000
8596.873641 8591.298251 1142.000000
8594.789318 8480.231622 829.000000
8492.716089 8314.617685 441.000000
8671.267391 8272.681734 1383.000000
8732.713428 8310.375408 100.000000
8984.713214 8046.245704 1318.000000
9102.673665 8004.396035 1267.000000
9130.266774 8196.951527 90.000000
9233.638490 8131.767897 1374.000000
9402.713189 8241.085493 1995.000000
9408.370130 8258.945764 770.000000
9267.490548 8374.539008 1411.000000
9263.643645 8444.820451 804.000000
9276.230740 8466.114722 875.000000
9061.264055 8431.790265 895.000000
8970.553251 8441.130178 592.000000
8971.361718 8521.035876 1839.000000
9022.080735 8509.197868 32.000000
9102.265038 8671.973473 428.000000
9096.429576 8739.789682 152.000000
9008.963517 8756.043575 539.000000
9096.855423 8860.309598 866.000000
8978.831120 8995.209387 526.000000
8883.480895 9070.464517 668.000000
9054.517978 8990.263086 1564.000000
9198.686615 9015.025920 1583.000000
9313.379707 9001.625254 797.000000
9430.512744 9162.729121 148.000000
9502.523741 9201.282537 52.000000
9526.622519 9489.108245 292.000000
9587.798854 9720.585709 1143.000000
9482.110413 9872.632055 1630.000000
9327.161754 9814.532567 633.000000
9254.971486 9918.969241 1814.000000
9218.115643 9917.506925 1385.000000
9240.971161 9994.120076 1613.000000
9344.784375 9974.514772 1741.000000
9463.928612 9952.526120 1306.000000
9869.175521 9914.131993 1456.000000
9996.516905 9830.389242 1349.000000
9614.062374 9509.301544 1581.000000
9797.519911 9378.263955 1263.000000
9847.516650 9350.039866 63.000000
9952.983772 9036.619099 1258.000000
9816.374821 8861.157996 1751.000000
9772.274452 8978.972397 1857.000000
9586.369619 9189.303880 144.000000
9522.297252 9161.950680 8.000000
9412.428871 8807.250875 596.000000
9464.614619 8620.156799 1737.000000
9889.722131 8550.512147 1765.000000
9811.085900 8452.729945 408.000000
9781.673499 8066.930630 1260.000000
9796.657674 7870.026924 1582.000000
9391.291649 7996.456967 259.000000
9396.493062 7882.652538 625.000000
9436.523565 7726.437569 917.000000
9520.697240 7595.901688 817.000000
9597.163959 7750.575565 491.000000
9992.411821 7561.428876 743.000000
9970.523766 7485.506757 849.000000
9952.986771 7361.617366 1951.000000
9935.473893 7269.002892 1484.000000
9864.671128 7079.090950 192.000000
9883.815902 7396.002606 1531.000000
9794.341293 7438.112072 101.000000
9704.173696 7377.245127 1453.000000
9589.568875 7367.469560 384.000000
9333.110866 7171.700810 1699.000000
9308.097954 7209.523431 38.000000
9258.185690 7239.017122 1226.000000
9194.814954 6993.442419 827.000000
9146.776758 6967.300306 1729.000000
9209.143570 6847.565368 131.000000
8960.258443 6697.589339 1196.000000
8812.316879 6748.495617 478.000000
8730.213399 6644.144099 269.000000
8450.049520 6255.963420 774.000000
8524.111644 6007.626446 377.000000
8743.093819 5891.566847 263.000000
8729.034201 5619.015761 1296.000000
8669.224022 5572.793309 1631.000000
9167.204457 5502.901019 1647.000000
8898.127223 6114.109348 382.000000
8798.846034 6200.583748 973.000000
8656.790186 6231.944564 326.000000
8830.365915 6256.653194 179.000000
8893.434628 6467.118276 347.000000
9077.500263 6369.585421 1243.000000
9084.846545 6220.954524 166.000000
9173.947353 6278.798588 572.000000
9258.783343 6484.510161 1505.000000
9516.200400 7047.565601 1820.000000
9693.077775 6996.031160 1121.000000
9718.181747 6537.597024 602.000000
9885.064587 6236.724665 1756.000000
9577.093441 6240.596034 550.000000
9625.176047 6112.793352 1324.000000
9417.242203 5969.579502 1478.000000
9564.682529 5886.401332 46.000000
9875.922259 5780.062464 1493.000000
9803.150436 5727.630307 1019.000000
9842.640110 5375.358940 1491.000000
9894.828028 5332.525938 692.000000
9891.344029 5287.053750 990.000000
9883.506172 5145.248587 944.000000
9843.860972 5170.256754 1930.000000
9731.465671 5190.478193 727.000000
9710.579440 5506.891257 1523.000000
9621.252082 5480.481067 1754.000000
9543.676385 5523.868345 1781.000000
9507.984533 5487.082417 1584.000000
9436.005712 5225.882910 1401.000000
9050.964294 5151.200697 1054.000000
8987.086378 4892.984929 1768.000000
9226.583875 4992.776217 1042.000000
9225.049340 4968.179951 1926.000000
9427.391453 4868.732619 1471.000000
9434.585324 4828.299994 1308.000000
9240.181981 4678.232309 1261.000000
9191.755200 4511.747376 1826.000000
9280.001414 4593.647353 689.000000
9498.203262 4661.685966 296.000000
9508.733214 4727.963826 1790.000000
9618.431730 4746.513420 1852.000000
9721.939973 4778.621320 1231.000000
9910.898027 4866.483670 1122.000000
9931.103806 4738.409191 729.000000
9767.978322 4554.416139 844.000000
9957.367391 4239.617183 1098.000000
9749.932540 3994.195440 1673.000000
9764.076397 4166.093140 1750.000000
9512.669858 4450.785864 964.000000
9443.180961 4509.175580 116.000000
9423.879431 4466.624527 1643.000000
9352.957965 4269.035917 970.000000
9238.946377 4167.504052 1403.000000
9241.040954 4272.952971 612.000000
9177.172184 4331.138434 1147.000000
9015.486161 4321.991133 477.000000
8969.701761 4264.958470 1952.000000
8807.347896 3959.879286 1069.000000
9093.285617 3601.920169 1934.000000
9382.474441 3542.205204 1367.000000
9315.180620 3475.459527 368.000000
9358.517420 3245.414171 262.000000
9495.760752 3211.715051 1120.000000
9508.852707 3237.548435 609.000000
9542.320911 3338.318785 818.000000
9848.446273 3382.429273 185.000000
9890.588932 3416.223672 1039.000000
9931.248375 3429.976782 1700.000000
9996.601935 3427.628387 1885.000000
9964.416055 3365.022965 1162.000000
9886.064702 3075.322249 1299.000000
9849.273902 2964.403337 835.000000
9920.095671 2825.323042 1910.000000
9692.097665 2963.716785 679.000000
9665.731215 2900.412587 1916.000000
9690.704974 2843.160323 1379.000000
9630.921054 2645.525487 753.000000
9566.110698 2544.324702 779.000000
9580.223090 2532.760418 984.000000
9608.684550 2301.392328 1334.000000
9945.095773 2215.867579 1400.000000
9989.245180 2182.569053 15.000000
9999.935711 2043.286107 83.000000
9803.763609 2076.701066 1487.000000
9744.987283 1955.380664 718.000000
9116.473579 1975.513693 3.000000
9061.640212 2059.885558 1223.000000
9041.700330 1911.116378 252.000000
8850.142089 1862.647800 249.000000
8838.959820 1748.500085 1441.000000
8800.087082 1727.221325 467.000000
8915.089252 1671.044352 1265.000000
9033.935726 1601.346900 813.000000
9218.368251 1637.957609 1568.000000
9237.278108 1696.495009 210.000000
9399.196459 1730.885600 1598.000000
9315.507989 1485.387195 1749.000000
9753.803173 1539.227647 842.000000
9996.304852 1286.238852 1533.000000
9959.118841 1132.737338 1257.000000
9754.841681 1236.949601 1279.000000
9610.141218 1260.161256 987.000000
9606.677121 1197.516108 1343.000000
9466.404924 1223.258139 325.000000
9391.211415 1268.124348 1187.000000
8975.602663 1360.746120 186.000000
8899.556444 1254.684758 84.000000
8673.214847 1417.963785 631.000000
8588.659846 1333.880081 485.000000
8539.991560 1133.626993 1721.000000
8654.335015 1097.776886 308.000000
8651.812118 939.195105 194.000000
8815.209749 937.589277 1421.000000
8884.328519 1022.332656 452.000000
9069.643393 1141.991714 635.000000
9145.219023 1154.403189 1888.000000
9152.205870 1008.569780 335.000000
9168.509054 1032.435736 538.000000
9278.657804 1095.245844 431.000000
9306.533998 924.892743 863.000000
9286.776897 896.549882 541.000000
9331.761487 894.297194 708.000000
9464.352182 1014.803234 402.000000
9587.534526 885.283030 524.000000
9523.075195 744.578448 1722.000000
9743.977142 434.146137 1446.000000
9977.989993 540.575777 85.000000
9855.934293 320.381685 1708.000000
9843.632029 35.785744 141.000000
9469.246664 138.662569 332.000000
9465.274880 331.481733 1070.000000
9233.807600 433.947123 392.000000
9053.462417 699.437722 1067.000000
8958.276715 792.805483 1126.000000
8889.487502 769.946808 105.000000
8705.398649 723.287994 86.000000
8879.645080 529.768127 1004.000000
8732.276325 553.865582 1372.000000
8571.429988 330.906585 1112.000000
8656.566138 233.231271 1514.000000
8353.457110 49.379370 1420.000000
8297.535371 119.682089 1544.000000
8374.173789 403.683195 1906.000000
8408.041167 674.622548 675.000000
8289.881008 879.172399 1571.000000
8097.427738 950.427480 404.000000
8129.016775 1068.917225 1327.000000
8090.953086 1317.021447 197.000000
8187.159513 1295.423872 908.000000
